451	=	30776
3174	=	3475
1069	=	17243
1400	=	10185
2656	=	8059
139	=	30869
3496	=	6633
1609	=	8370
3833	=	3155
1632	=	10969
710	=	17921
277	=	17776
2759	=	3120
1487	=	11005
2223	=	9074
290	=	16361
3590	=	4701
1278	=	11341
1460	=	9029
4436	=	2172
4187	=	2629
2375	=	11339
1056	=	26281
1769	=	7609
494	=	27038
3770	=	4991
2000	=	10097
4097	=	2158
1213	=	13125
1949	=	9381
2912	=	3110
70	=	51625
2160	=	11126
2200	=	9461
2867	=	3857
193	=	8939
3869	=	4376
4163	=	2463
4791	=	2198
598	=	24194
954	=	13781
2297	=	8349
2876	=	4139
1511	=	9447
420	=	22408
432	=	12004
3515	=	4578
569	=	23562
863	=	15691
2730	=	4348
418	=	11832
1256	=	12324
4122	=	3336
2392	=	9328
1451	=	6413
2195	=	10334
4429	=	2300
1443	=	9929
2373	=	10578
2697	=	4713
4171	=	4669
3703	=	4153
3007	=	2643
1190	=	16562
1260	=	14070
1841	=	13013
539	=	21507
1123	=	17826
2698	=	2736
4152	=	2722
3407	=	4163
3418	=	6012
1764	=	8341
2844	=	7659
661	=	36955
3868	=	3209
1567	=	10270
4164	=	2231
2789	=	2775
3294	=	3135
4066	=	2515
1138	=	24512
3191	=	2796
3453	=	3230
3280	=	4473
1009	=	14855
2963	=	10276
2707	=	5046
3980	=	2432
3412	=	4924
407	=	22379
2482	=	7289
4116	=	3264
857	=	11805
1053	=	22936
3581	=	4187
3317	=	5680
3006	=	3345
2343	=	10185
1674	=	10495
2031	=	10445
3509	=	5692
587	=	25216
747	=	17606
1416	=	10839
123	=	9019
1935	=	5249
249	=	11667
5076	=	2602
2675	=	5609
298	=	24734
68	=	9608
1418	=	4719
4072	=	3126
2778	=	3931
3330	=	2749
1395	=	10539
2054	=	9741
3551	=	4793
4067	=	2751
1562	=	11151
485	=	18363
1384	=	8771
5311	=	3334
649	=	15762
2140	=	11766
2041	=	14031
2836	=	2790
3898	=	4573
3129	=	6011
957	=	11529
899	=	16913
1100	=	17872
2061	=	10364
793	=	25816
3455	=	3257
3588	=	4358
2864	=	3894
2930	=	5666
2996	=	5175
3953	=	3538
4104	=	2279
1855	=	8064
260	=	27285
968	=	14641
2910	=	4273
3234	=	3642
265	=	22230
3249	=	2544
4374	=	2106
1530	=	13293
4249	=	4156
2753	=	4233
3420	=	2579
3906	=	4832
165	=	16932
421	=	19016
3296	=	4581
4158	=	2843
557	=	17458
2078	=	16827
3812	=	2465
2457	=	6969
944	=	14950
2599	=	5598
3155	=	3376
1662	=	12386
3648	=	5218
434	=	20941
1472	=	10186
158	=	15574
1611	=	13280
994	=	24670
2350	=	7381
2737	=	5270
565	=	20722
3736	=	3635
1851	=	9575
1465	=	12406
1670	=	7911
1843	=	8482
4115	=	4429
1352	=	13430
778	=	26582
13	=	97387
236	=	22285
576	=	32198
1962	=	14423
1946	=	10140
635	=	15465
511	=	26670
1373	=	11758
3207	=	5445
757	=	16140
3873	=	3715
1964	=	9082
1634	=	8614
4092	=	3330
3138	=	2862
3145	=	3357
4467	=	2247
2645	=	8370
1719	=	8822
3826	=	5535
3057	=	2966
3815	=	7301
592	=	19620
52	=	24244
2165	=	15390
2455	=	7091
1018	=	22806
664	=	41285
761	=	17293
3710	=	3875
388	=	23015
2830	=	4890
429	=	24928
2802	=	4297
1957	=	9331
1939	=	8395
3262	=	3182
367	=	35639
808	=	21965
2004	=	8738
961	=	18053
3324	=	6609
1940	=	10581
2985	=	2901
1897	=	10082
4074	=	4283
2284	=	10267
1527	=	9536
768	=	26037
473	=	34009
886	=	22698
3066	=	3075
462	=	24408
2712	=	4875
3272	=	3131
107	=	5232
1135	=	37277
1110	=	14615
399	=	15237
3899	=	4083
4216	=	4040
1280	=	19570
532	=	37437
3108	=	4446
1191	=	11504
568	=	23852
1151	=	18733
2681	=	5924
707	=	15924
3982	=	3370
3628	=	3471
2249	=	7162
3127	=	2243
2977	=	4532
3365	=	3260
1644	=	8845
3248	=	2958
109	=	8927
2695	=	4376
2727	=	4993
2705	=	4803
349	=	21762
641	=	17800
21	=	7478
363	=	29923
780	=	25887
1979	=	7379
1357	=	12048
1627	=	5602
2725	=	3318
1409	=	8919
288	=	16168
1379	=	10231
1735	=	8525
3430	=	2302
1420	=	5917
820	=	22267
595	=	26671
3636	=	3596
964	=	13006
3375	=	5862
1199	=	17394
1822	=	7287
3632	=	2904
1633	=	6653
2968	=	3881
4383	=	2387
684	=	20844
1071	=	21792
2852	=	4123
1398	=	10100
15	=	34434
1574	=	9742
3810	=	5745
378	=	25311
1546	=	14054
2816	=	3358
3219	=	3591
3900	=	3108
1444	=	8144
1834	=	10707
3111	=	3724
1059	=	19975
4165	=	2239
2960	=	7108
188	=	9886
3569	=	3827
214	=	7155
381	=	26388
731	=	16780
1572	=	13299
697	=	24099
1257	=	13680
2854	=	7423
2591	=	6506
2810	=	8292
1893	=	11737
5013	=	2188
2132	=	8733
2042	=	13492
1702	=	9720
1545	=	13065
156	=	18305
2403	=	9095
3298	=	2724
2478	=	6405
2568	=	5611
760	=	19157
1792	=	11513
956	=	17442
3887	=	2235
651	=	32346
1081	=	13497
1027	=	23160
1848	=	8727
2937	=	3315
1543	=	9949
3489	=	4239
3450	=	3397
3185	=	6366
1436	=	4867
2245	=	8604
185	=	7022
1621	=	9246
376	=	22757
2452	=	7076
3776	=	3775
693	=	24681
2485	=	6934
3460	=	5009
1676	=	8815
708	=	23421
3904	=	3555
1415	=	7997
1966	=	15839
2311	=	14036
1868	=	12004
739	=	22520
2951	=	3925
1732	=	8713
1920	=	8608
2731	=	3690
1592	=	9533
2821	=	4735
3122	=	3235
3840	=	4677
304	=	20037
2205	=	8118
269	=	17802
495	=	23864
2800	=	3225
1370	=	8648
312	=	12625
72	=	15992
782	=	23013
78	=	23208
1288	=	10874
3171	=	5977
2679	=	5238
699	=	24743
2303	=	13075
1063	=	18651
2378	=	12831
847	=	13554
1776	=	17181
12	=	92364
3173	=	5467
1072	=	13645
60	=	23698
92	=	27127
3912	=	3379
2026	=	10665
2363	=	13366
3087	=	4000
2516	=	9088
3260	=	2151
4123	=	3466
2938	=	3835
3993	=	2816
3534	=	3786
566	=	20122
2095	=	11482
2048	=	16624
647	=	19271
1710	=	10092
1316	=	13327
2102	=	8167
2238	=	6862
3498	=	4327
2898	=	6962
2793	=	4619
1078	=	19464
246	=	16726
2039	=	11679
344	=	18586
1501	=	10513
784	=	26837
2296	=	10127
401	=	18908
412	=	13381
743	=	34456
2496	=	8732
327	=	41705
2011	=	10128
2168	=	10539
2857	=	4841
3743	=	2707
3896	=	2768
2579	=	8285
3657	=	2654
2125	=	13591
1986	=	14564
2624	=	5913
2815	=	3604
332	=	21269
3180	=	6135
3218	=	4914
3623	=	4497
2924	=	3369
2107	=	6241
2671	=	5611
1047	=	18670
1651	=	9081
4075	=	4226
4148	=	3529
1538	=	11319
694	=	22261
3725	=	4074
1163	=	13008
764	=	21314
256	=	17926
2881	=	3962
2721	=	6341
3132	=	4299
4403	=	2805
86	=	19133
4137	=	2290
2564	=	8684
3847	=	4431
713	=	17185
1369	=	13370
545	=	22117
2486	=	6597
3346	=	3292
2620	=	4123
801	=	17573
408	=	26148
603	=	21196
4013	=	2804
618	=	18058
2098	=	11658
3643	=	4096
1514	=	12480
3428	=	4020
4112	=	2281
252	=	13777
1817	=	11211
1494	=	6794
1598	=	8146
2025	=	12094
1816	=	15938
501	=	29907
2813	=	7561
1200	=	17396
1984	=	10086
487	=	27457
2794	=	4999
1247	=	8847
2390	=	8733
823	=	15973
1617	=	11383
3749	=	4245
3477	=	4838
1482	=	11507
2699	=	4821
2060	=	11967
4422	=	2984
1481	=	7483
909	=	17926
2942	=	6904
3561	=	3750
2673	=	5564
4113	=	3574
1219	=	14795
527	=	30886
779	=	28432
2872	=	4304
470	=	22912
2252	=	7621
2086	=	12566
303	=	23975
3193	=	6650
1012	=	17998
1679	=	5505
3015	=	2214
626	=	14122
1825	=	12048
3992	=	3736
663	=	44038
4359	=	2002
1835	=	14309
4416	=	2769
570	=	21671
3380	=	3251
1040	=	24333
3468	=	4804
1196	=	14524
2323	=	8572
741	=	22262
2958	=	9683
458	=	19351
2377	=	9818
2890	=	4701
1856	=	8054
3790	=	2599
3277	=	4766
393	=	25548
3805	=	3059
3589	=	3158
1276	=	14892
2661	=	4438
226	=	26642
4049	=	2934
3326	=	5437
81	=	9392
3378	=	6973
3258	=	4461
1097	=	14325
1588	=	6046
4174	=	3331
676	=	32503
2733	=	4140
3168	=	4338
1758	=	9212
2989	=	2299
65	=	23178
1033	=	24436
3063	=	3367
563	=	16869
152	=	19249
31	=	26653
1884	=	10845
2398	=	8591
1692	=	12252
201	=	6550
2782	=	5323
278	=	10722
634	=	16621
1850	=	12840
2103	=	5585
2318	=	7122
1998	=	9473
3881	=	4128
581	=	24799
196	=	4434
2268	=	7200
4276	=	2939
2849	=	5521
955	=	18004
4190	=	2553
2420	=	8900
3256	=	4455
3639	=	4495
667	=	34442
4492	=	2037
3529	=	3429
2986	=	2597
1170	=	17234
681	=	26195
2016	=	10334
1298	=	13400
1349	=	14827
4210	=	2292
1189	=	15058
2863	=	3724
3488	=	3344
639	=	25964
580	=	18784
2005	=	13354
1505	=	7990
800	=	23329
3164	=	3219
2155	=	9591
2889	=	5435
2476	=	5009
3336	=	2847
4108	=	2016
700	=	24872
1005	=	24590
728	=	16104
616	=	16522
3706	=	5137
18	=	64130
3987	=	4250
3863	=	2950
1295	=	12666
1684	=	13250
2388	=	12696
302	=	15704
3784	=	2780
839	=	16623
925	=	23073
3520	=	5829
2291	=	12635
3439	=	3391
3646	=	3677
1424	=	9873
1775	=	12093
546	=	19519
3230	=	2884
338	=	18085
2269	=	7582
3189	=	7431
1648	=	9254
2287	=	11128
1434	=	11282
2226	=	9043
2843	=	3628
3469	=	4600
3373	=	4795
198	=	5152
601	=	23617
2135	=	11854
2578	=	7108
4661	=	2653
396	=	15679
1303	=	16346
724	=	17344
1996	=	6290
2546	=	6908
4268	=	2029
1000	=	20375
3850	=	3430
3793	=	2036
4325	=	4018
2036	=	13626
3773	=	3407
3505	=	3739
2439	=	8378
4063	=	2541
273	=	22438
2741	=	6700
841	=	18560
425	=	19922
765	=	21388
910	=	22077
3758	=	3710
1473	=	8596
66	=	32016
1686	=	10695
3855	=	3051
689	=	25022
4341	=	3200
898	=	23915
613	=	17209
2289	=	12876
2281	=	10901
2180	=	10654
3969	=	2676
3325	=	6855
2450	=	7556
3903	=	3098
3591	=	4216
3888	=	4172
4227	=	2553
4318	=	3412
1389	=	11138
3001	=	2611
1329	=	7648
389	=	31084
4443	=	2422
2931	=	4263
1128	=	13474
645	=	19732
1657	=	8611
1237	=	15467
4134	=	2682
725	=	16024
1182	=	16166
3158	=	4523
431	=	7311
1408	=	9441
1268	=	13864
1492	=	11406
3041	=	3327
3424	=	4571
1693	=	10920
2871	=	5779
4055	=	3314
4510	=	2920
2458	=	8039
3206	=	4521
3231	=	4165
1115	=	18177
428	=	20123
1271	=	11178
1161	=	18887
675	=	27232
1137	=	21275
4062	=	2254
180	=	10131
2076	=	10328
3721	=	4267
1512	=	9319
3013	=	2221
715	=	19520
1628	=	5564
1042	=	22097
2775	=	3255
3506	=	4878
63	=	6558
3051	=	3132
878	=	18494
1549	=	10117
2307	=	13043
2847	=	5635
1599	=	10175
59	=	21727
2851	=	5301
3027	=	2511
2319	=	6477
3722	=	4314
3582	=	2626
2936	=	3275
1874	=	14227
51	=	27313
2119	=	11265
1109	=	13708
668	=	45398
860	=	13309
294	=	14741
3560	=	4875
1587	=	9045
3989	=	4042
282	=	37717
3288	=	2548
2189	=	10184
2964	=	7003
3624	=	3576
3516	=	4323
3777	=	3774
544	=	16334
1616	=	13730
4166	=	2626
372	=	29884
3564	=	5669
859	=	12992
4093	=	3940
1819	=	17939
4230	=	2147
235	=	22846
1354	=	11711
4295	=	3044
2648	=	6965
377	=	24664
2182	=	8574
3198	=	7492
3392	=	5418
4580	=	2191
756	=	13933
489	=	22164
2091	=	11961
320	=	24851
2982	=	3004
3804	=	2208
858	=	18664
3686	=	6309
2576	=	7539
3434	=	5120
1864	=	18096
2448	=	9364
4326	=	2880
4339	=	2052
4083	=	3772
2111	=	7858
582	=	29801
3866	=	2316
16	=	3608
3188	=	6390
2783	=	3744
2549	=	7473
3042	=	5772
1808	=	11730
481	=	17737
1317	=	14401
4021	=	3310
391	=	19971
2084	=	7939
1725	=	7125
3926	=	2420
410	=	15479
3562	=	2728
2310	=	9126
2771	=	3448
1836	=	7458
2228	=	10195
1583	=	7885
4415	=	2719
590	=	34050
792	=	22551
2822	=	7386
1542	=	15454
2921	=	2544
2714	=	3481
3547	=	2755
1813	=	12936
5269	=	2047
2997	=	5351
2462	=	6904
1600	=	9675
834	=	16261
4211	=	2344
3948	=	2665
2232	=	10811
3200	=	6345
2064	=	11500
1963	=	14931
1152	=	24825
3813	=	4961
1272	=	13768
2161	=	17972
1786	=	9950
1650	=	14683
440	=	17572
3008	=	5089
1840	=	12562
3433	=	2493
3860	=	6454
3359	=	6431
2604	=	6398
2940	=	3447
971	=	14941
10185	=	2054
2797	=	8332
1207	=	15280
2370	=	6648
1571	=	11981
1908	=	12903
2684	=	5277
1119	=	16757
1064	=	19830
1141	=	25462
855	=	14724
207	=	12441
4200	=	2771
3937	=	2313
4199	=	2884
1968	=	10523
4086	=	3194
46	=	30774
422	=	12382
2702	=	5695
2079	=	10817
4068	=	2491
3086	=	5755
355	=	16171
1647	=	11987
1871	=	11290
2587	=	8068
3079	=	3983
3491	=	5246
1453	=	10502
178	=	8495
2034	=	7118
237	=	19618
2893	=	4216
2766	=	3742
3558	=	5019
750	=	25716
3074	=	2335
231	=	26036
1708	=	12516
498	=	25488
1881	=	9030
502	=	33493
3374	=	5594
3242	=	3176
4007	=	2206
1129	=	16829
2855	=	3072
3780	=	3883
1788	=	9040
4070	=	2432
1660	=	10128
1642	=	8862
2037	=	13435
316	=	8861
2678	=	4199
3146	=	4863
472	=	28685
1781	=	16284
1804	=	8065
517	=	28757
340	=	19132
2033	=	10580
2742	=	5835
3669	=	4230
3707	=	3544
2050	=	9555
449	=	44712
1134	=	21759
3341	=	5245
1744	=	7857
1757	=	9512
2115	=	8538
3153	=	2362
1186	=	12560
3787	=	3430
90	=	31175
2336	=	8801
1731	=	7639
615	=	19876
1455	=	5907
3163	=	4021
4220	=	2298
4953	=	2027
4287	=	3104
2757	=	4065
543	=	22826
1089	=	17259
4082	=	3012
1748	=	6529
436	=	12329
2664	=	7098
1761	=	7450
4292	=	2318
131	=	5076
1886	=	9939
17	=	329159
129	=	7801
1778	=	9108
1325	=	9859
55	=	22939
870	=	22017
2100	=	12221
2957	=	4286
3660	=	4690
2083	=	14151
145	=	24190
4264	=	2509
2198	=	11604
1887	=	8589
310	=	18391
2201	=	11089
2264	=	7887
1803	=	11126
5310	=	2403
789	=	18713
4488	=	2630
3197	=	6082
384	=	29632
3747	=	4107
3672	=	5150
1411	=	7054
121	=	2405
1853	=	7586
696	=	15281
1643	=	6417
1777	=	12257
1507	=	11785
934	=	16996
3350	=	3298
515	=	40825
526	=	29958
3853	=	3863
2991	=	2288
2454	=	8908
3244	=	3823
3698	=	2767
867	=	21543
2419	=	7904
2801	=	5344
1904	=	13399
998	=	30453
2590	=	6569
4217	=	4054
856	=	17532
5	=	34083
4143	=	2060
2183	=	9685
1206	=	11649
103	=	4881
3807	=	4386
3923	=	2936
1954	=	10626
887	=	16761
2770	=	2278
2691	=	4233
1396	=	8466
2351	=	9062
2472	=	6607
1429	=	5195
1155	=	20776
2838	=	5722
602	=	19471
815	=	21005
2151	=	12762
3458	=	6073
3085	=	5116
620	=	14964
3556	=	5577
2339	=	8303
1010	=	21057
1969	=	9431
353	=	28251
2908	=	4599
3182	=	7005
1232	=	15067
2533	=	7111
1062	=	15510
3986	=	2743
767	=	20017
3977	=	4323
1252	=	12314
2676	=	5667
1468	=	8965
2767	=	2480
1923	=	6754
585	=	27728
904	=	35310
1805	=	6794
3885	=	4159
3959	=	4333
2216	=	7536
948	=	15326
1439	=	8373
3398	=	5294
2130	=	12149
213	=	11607
2163	=	10504
4153	=	2872
3677	=	4029
3278	=	2764
2674	=	4847
1718	=	12952
4212	=	2055
2602	=	5487
403	=	31469
1116	=	15696
234	=	15523
636	=	13288
3528	=	5051
1827	=	10492
243	=	30163
1326	=	9766
2015	=	8118
2918	=	2953
1566	=	10918
2943	=	4106
2038	=	9884
2147	=	8231
553	=	14636
1195	=	15126
3979	=	3107
2364	=	10694
222	=	24587
729	=	14178
2154	=	10200
2273	=	9842
1168	=	8558
1541	=	13100
3441	=	4352
2418	=	10161
1607	=	10836
572	=	23319
1564	=	8829
1225	=	14882
3054	=	4421
255	=	16895
2869	=	3539
1086	=	17295
3091	=	4829
1067	=	16170
3411	=	5703
3319	=	4295
2710	=	3865
2117	=	10034
1738	=	5340
1084	=	16839
1517	=	9070
2745	=	5998
1797	=	14314
1448	=	11216
2760	=	2773
1341	=	10653
5472	=	2023
2440	=	7660
670	=	40551
2803	=	5588
5099	=	3261
61	=	42550
2071	=	10495
3039	=	3499
1467	=	11550
797	=	21281
409	=	19818
523	=	36219
3451	=	3446
1959	=	12262
3837	=	4846
3864	=	3520
1766	=	9216
2517	=	6600
2558	=	7514
202	=	7185
1302	=	13156
2708	=	5586
946	=	18112
460	=	16380
536	=	24173
1982	=	9130
3410	=	4456
230	=	13712
2969	=	5405
3471	=	3428
3897	=	4705
211	=	28341
2738	=	3861
3838	=	5230
2396	=	10972
682	=	20510
3125	=	3176
1508	=	8613
1209	=	17026
2246	=	9917
251	=	11614
1715	=	8998
2317	=	7213
3932	=	4247
22	=	5562
3619	=	4647
873	=	22065
2197	=	7589
659	=	29911
1861	=	8968
2861	=	4155
1675	=	9132
3179	=	4541
862	=	18533
918	=	17913
163	=	13806
554	=	18677
1364	=	11801
2748	=	3995
3519	=	3703
3928	=	3928
3121	=	4243
942	=	14510
143	=	16752
2393	=	11691
2134	=	10131
4109	=	2390
1348	=	8118
963	=	13077
